tid,attribute,correct_val
2011-12-01-AA-2268-PHX-ORD,scheduled_dept,12/01/2011 07:15 AM
2011-12-01-AA-2268-PHX-ORD,actual_dept,12/01/2011 07:22 AM
2011-12-01-AA-2268-PHX-ORD,dept_gate,6
2011-12-01-AA-2268-PHX-ORD,scheduled_arrival,12/01/2011 11:35 AM
2011-12-01-AA-2268-PHX-ORD,actual_arrival,12/01/2011 11:06 AM
2011-12-01-AA-2268-PHX-ORD,arrival_gate,H15
2011-12-01-AA-4344-ORD-DTW,scheduled_dept,12/01/2011 11:45 AM
2011-12-01-AA-4344-ORD-DTW,actual_dept,12/01/2011 12:13 PM
2011-12-01-AA-4344-ORD-DTW,dept_gate,G5
2011-12-01-AA-4344-ORD-DTW,scheduled_arrival,12/01/2011 02:00 PM
2011-12-01-AA-4344-ORD-DTW,actual_arrival,12/01/2011 02:10 PM
2011-12-01-AA-4344-ORD-DTW,arrival_gate,D28
2011-12-01-AA-484-DFW-MIA,scheduled_dept,12/01/2011 04:15 PM
2011-12-01-AA-484-DFW-MIA,actual_dept,12/01/2011 04:29 PM
2011-12-01-AA-484-DFW-MIA,dept_gate,D18
2011-12-01-AA-484-DFW-MIA,scheduled_arrival,12/01/2011 07:55 PM
2011-12-01-AA-484-DFW-MIA,actual_arrival,12/01/2011 07:39 PM
2011-12-01-AA-484-DFW-MIA,arrival_gate,D43
2011-12-01-AA-3979-CVG-ORD,scheduled_dept,12/01/2011 07:30 AM
2011-12-01-AA-3979-CVG-ORD,actual_dept,12/01/2011 08:04 AM
2011-12-01-AA-3979-CVG-ORD,dept_gate,1
2011-12-01-AA-3979-CVG-ORD,scheduled_arrival,12/01/2011 08:00 AM
2011-12-01-AA-3979-CVG-ORD,actual_arrival,12/01/2011 08:06 AM
2011-12-01-AA-3979-CVG-ORD,arrival_gate,G10
2011-12-01-AA-3859-IAH-ORD,scheduled_dept,12/01/2011 07:10 AM
2011-12-01-AA-3859-IAH-ORD,actual_dept,12/01/2011 07:16 AM
2011-12-01-AA-3859-IAH-ORD,dept_gate,A29
2011-12-01-AA-3859-IAH-ORD,scheduled_arrival,12/01/2011 09:40 AM
2011-12-01-AA-3859-IAH-ORD,actual_arrival,12/01/2011 09:32 AM
2011-12-01-AA-3859-IAH-ORD,arrival_gate,H5
2011-12-01-AA-3842-MSP-ORD,scheduled_dept,12/01/2011 06:00 AM
2011-12-01-AA-3842-MSP-ORD,actual_dept,12/01/2011 06:56 AM
2011-12-01-AA-3842-MSP-ORD,dept_gate,E14
2011-12-01-AA-3842-MSP-ORD,scheduled_arrival,12/01/2011 07:30 AM
2011-12-01-AA-3842-MSP-ORD,actual_arrival,12/01/2011 07:51 AM
2011-12-01-AA-3842-MSP-ORD,arrival_gate,G8
2011-12-01-AA-1544-SAN-ORD,scheduled_dept,12/01/2011 11:25 AM
2011-12-01-AA-1544-SAN-ORD,actual_dept,12/01/2011 11:40 AM
2011-12-01-AA-1544-SAN-ORD,dept_gate,27
2011-12-01-AA-1544-SAN-ORD,scheduled_arrival,12/01/2011 05:25 PM
2011-12-01-AA-1544-SAN-ORD,actual_arrival,12/01/2011 04:56 PM
2011-12-01-AA-1544-SAN-ORD,arrival_gate,H17
2011-12-01-AA-518-MIA-JFK,scheduled_dept,12/01/2011 06:40 AM
2011-12-01-AA-518-MIA-JFK,actual_dept,12/01/2011 06:54 AM
2011-12-01-AA-518-MIA-JFK,dept_gate,D22
2011-12-01-AA-518-MIA-JFK,scheduled_arrival,12/01/2011 09:25 AM
2011-12-01-AA-518-MIA-JFK,actual_arrival,12/01/2011 09:28 AM
2011-12-01-AA-518-MIA-JFK,arrival_gate,6
2011-12-01-AA-2525-DFW-MIA,scheduled_dept,12/01/2011 07:25 AM
2011-12-01-AA-2525-DFW-MIA,actual_dept,12/01/2011 07:39 AM
2011-12-01-AA-2525-DFW-MIA,dept_gate,C4
2011-12-01-AA-2525-DFW-MIA,scheduled_arrival,12/01/2011 11:10 AM
2011-12-01-AA-2525-DFW-MIA,actual_arrival,12/01/2011 11:06 AM
2011-12-01-AA-2525-DFW-MIA,arrival_gate,D1
2011-12-01-AA-1279-DFW-PHX,scheduled_dept,12/01/2011 01:00 PM
2011-12-01-AA-1279-DFW-PHX,actual_dept,12/01/2011 02:04 PM
2011-12-01-AA-1279-DFW-PHX,dept_gate,C36
2011-12-01-AA-1279-DFW-PHX,scheduled_arrival,12/01/2011 02:35 PM
2011-12-01-AA-1279-DFW-PHX,actual_arrival,12/01/2011 03:30 PM
2011-12-01-AA-1279-DFW-PHX,arrival_gate,4
2011-12-01-AA-1434-DFW-MCO,scheduled_dept,12/01/2011 07:15 AM
2011-12-01-AA-1434-DFW-MCO,actual_dept,12/01/2011 07:21 AM
2011-12-01-AA-1434-DFW-MCO,dept_gate,D34
2011-12-01-AA-1434-DFW-MCO,scheduled_arrival,12/01/2011 10:35 AM
2011-12-01-AA-1434-DFW-MCO,actual_arrival,12/01/2011 10:36 AM
2011-12-01-AA-1434-DFW-MCO,arrival_gate,14
2011-12-01-AA-59-JFK-SFO,scheduled_dept,12/01/2011 07:10 AM
2011-12-01-AA-59-JFK-SFO,actual_dept,12/01/2011 07:39 AM
2011-12-01-AA-59-JFK-SFO,dept_gate,36
2011-12-01-AA-59-JFK-SFO,scheduled_arrival,12/01/2011 10:45 AM
2011-12-01-AA-59-JFK-SFO,actual_arrival,12/01/2011 11:12 AM
2011-12-01-AA-59-JFK-SFO,arrival_gate,58B
2011-12-01-AA-415-BOS-ORD,scheduled_dept,12/01/2011 08:35 AM
2011-12-01-AA-415-BOS-ORD,actual_dept,12/01/2011 08:56 AM
2011-12-01-AA-415-BOS-ORD,dept_gate,B29
2011-12-01-AA-415-BOS-ORD,scheduled_arrival,12/01/2011 10:40 AM
2011-12-01-AA-415-BOS-ORD,actual_arrival,12/01/2011 10:16 AM
2011-12-01-AA-415-BOS-ORD,arrival_gate,H12
2011-12-01-AA-222-LAX-BOS,scheduled_dept,12/01/2011 07:10 AM
2011-12-01-AA-222-LAX-BOS,actual_dept,12/01/2011 07:31 AM
2011-12-01-AA-222-LAX-BOS,dept_gate,47A
2011-12-01-AA-222-LAX-BOS,scheduled_arrival,12/01/2011 03:30 PM
2011-12-01-AA-222-LAX-BOS,actual_arrival,12/01/2011 03:14 PM
2011-12-01-AA-222-LAX-BOS,arrival_gate,B36
2011-12-01-AA-1165-JFK-MIA,scheduled_dept,12/01/2011 06:59 AM
2011-12-01-AA-1165-JFK-MIA,actual_dept,12/01/2011 07:22 AM
2011-12-01-AA-1165-JFK-MIA,dept_gate,8
2011-12-01-AA-1165-JFK-MIA,scheduled_arrival,12/01/2011 10:34 AM
2011-12-01-AA-1165-JFK-MIA,actual_arrival,12/01/2011 10:04 AM
2011-12-01-AA-1165-JFK-MIA,arrival_gate,D21
2011-12-01-AA-3786-IAH-ORD,scheduled_dept,12/01/2011 04:00 PM
2011-12-01-AA-3786-IAH-ORD,actual_dept,12/01/2011 04:12 PM
2011-12-01-AA-3786-IAH-ORD,dept_gate,A29
2011-12-01-AA-3786-IAH-ORD,scheduled_arrival,12/01/2011 06:40 PM
2011-12-01-AA-3786-IAH-ORD,actual_arrival,12/01/2011 06:15 PM
2011-12-01-AA-3786-IAH-ORD,arrival_gate,G13
2011-12-01-AA-4330-CVG-ORD,scheduled_dept,12/01/2011 03:35 PM
2011-12-01-AA-4330-CVG-ORD,actual_dept,12/01/2011 03:36 PM
2011-12-01-AA-4330-CVG-ORD,dept_gate,5
2011-12-01-AA-4330-CVG-ORD,scheduled_arrival,12/01/2011 04:00 PM
2011-12-01-AA-4330-CVG-ORD,actual_arrival,12/01/2011 03:33 PM
2011-12-01-AA-4330-CVG-ORD,arrival_gate,G1B
2011-12-01-AA-3468-CVG-MIA,scheduled_dept,12/01/2011 07:00 AM
2011-12-01-AA-3468-CVG-MIA,actual_dept,12/01/2011 07:25 AM
2011-12-01-AA-3468-CVG-MIA,dept_gate,5
2011-12-01-AA-3468-CVG-MIA,scheduled_arrival,12/01/2011 09:55 AM
2011-12-01-AA-3468-CVG-MIA,actual_arrival,12/01/2011 09:45 AM
2011-12-01-AA-3468-CVG-MIA,arrival_gate,D60
2011-12-01-AA-466-IAH-MIA,scheduled_dept,12/01/2011 06:00 AM
2011-12-01-AA-466-IAH-MIA,actual_dept,12/01/2011 06:08 AM
2011-12-01-AA-466-IAH-MIA,dept_gate,A27
2011-12-01-AA-466-IAH-MIA,scheduled_arrival,12/01/2011 09:20 AM
2011-12-01-AA-466-IAH-MIA,actual_arrival,12/01/2011 09:05 AM
2011-12-01-AA-466-IAH-MIA,arrival_gate,D1
2011-12-01-AA-3-JFK-LAX,scheduled_dept,12/01/2011 12:00 PM
2011-12-01-AA-3-JFK-LAX,actual_dept,12/01/2011 12:11 PM
2011-12-01-AA-3-JFK-LAX,dept_gate,44
2011-12-01-AA-3-JFK-LAX,scheduled_arrival,12/01/2011 03:15 PM
2011-12-01-AA-3-JFK-LAX,actual_arrival,12/01/2011 03:16 PM
2011-12-01-AA-3-JFK-LAX,arrival_gate,48B
2011-12-01-AA-1007-MIA-PHX,scheduled_dept,12/01/2011 04:55 PM
2011-12-01-AA-1007-MIA-PHX,actual_dept,12/01/2011 05:08 PM
2011-12-01-AA-1007-MIA-PHX,dept_gate,D5
2011-12-01-AA-1007-MIA-PHX,scheduled_arrival,12/01/2011 08:05 PM
2011-12-01-AA-1007-MIA-PHX,actual_arrival,12/01/2011 07:55 PM
2011-12-01-AA-1007-MIA-PHX,arrival_gate,4
2011-12-01-AA-271-MIA-LAX,scheduled_dept,12/01/2011 11:35 AM
2011-12-01-AA-271-MIA-LAX,actual_dept,12/01/2011 11:52 AM
2011-12-01-AA-271-MIA-LAX,dept_gate,D51
2011-12-01-AA-271-MIA-LAX,scheduled_arrival,12/01/2011 02:25 PM
2011-12-01-AA-271-MIA-LAX,actual_arrival,12/01/2011 02:27 PM
2011-12-01-AA-271-MIA-LAX,arrival_gate,46A
2011-12-01-AA-643-MIA-ORD,scheduled_dept,12/01/2011 07:10 AM
2011-12-01-AA-643-MIA-ORD,actual_dept,12/01/2011 07:30 AM
2011-12-01-AA-643-MIA-ORD,dept_gate,D3
2011-12-01-AA-643-MIA-ORD,scheduled_arrival,12/01/2011 09:35 AM
2011-12-01-AA-643-MIA-ORD,actual_arrival,12/01/2011 09:31 AM
2011-12-01-AA-643-MIA-ORD,arrival_gate,K9
2011-12-01-AA-4198-ORD-CLE,scheduled_dept,12/01/2011 10:40 AM
2011-12-01-AA-4198-ORD-CLE,actual_dept,12/01/2011 10:54 AM
2011-12-01-AA-4198-ORD-CLE,dept_gate,H2
2011-12-01-AA-4198-ORD-CLE,scheduled_arrival,12/01/2011 12:55 PM
2011-12-01-AA-4198-ORD-CLE,actual_arrival,12/01/2011 12:50 PM
2011-12-01-AA-4198-ORD-CLE,arrival_gate,A1
2011-12-01-AA-400-DFW-JFK,scheduled_dept,12/01/2011 10:40 AM
2011-12-01-AA-400-DFW-JFK,actual_dept,12/01/2011 11:01 AM
2011-12-01-AA-400-DFW-JFK,dept_gate,D18
2011-12-01-AA-400-DFW-JFK,scheduled_arrival,12/01/2011 02:59 PM
2011-12-01-AA-400-DFW-JFK,actual_arrival,12/01/2011 03:04 PM
2011-12-01-AA-400-DFW-JFK,arrival_gate,33
2011-12-01-AA-1886-BOS-MIA,scheduled_dept,12/01/2011 10:45 AM
2011-12-01-AA-1886-BOS-MIA,actual_dept,12/01/2011 10:55 AM
2011-12-01-AA-1886-BOS-MIA,dept_gate,B34
2011-12-01-AA-1886-BOS-MIA,scheduled_arrival,12/01/2011 02:20 PM
2011-12-01-AA-1886-BOS-MIA,actual_arrival,12/01/2011 01:40 PM
2011-12-01-AA-1886-BOS-MIA,arrival_gate,D45
2011-12-01-AA-1917-JFK-MCO,scheduled_dept,12/01/2011 02:55 PM
2011-12-01-AA-1917-JFK-MCO,actual_dept,12/01/2011 03:27 PM
2011-12-01-AA-1917-JFK-MCO,dept_gate,40
2011-12-01-AA-1917-JFK-MCO,scheduled_arrival,12/01/2011 05:55 PM
2011-12-01-AA-1917-JFK-MCO,actual_arrival,12/01/2011 05:43 PM
2011-12-01-AA-1917-JFK-MCO,arrival_gate,12
2011-12-01-AA-3809-PHX-LAX,scheduled_dept,12/01/2011 06:00 AM
2011-12-01-AA-3809-PHX-LAX,actual_dept,12/01/2011 06:10 AM
2011-12-01-AA-3809-PHX-LAX,dept_gate,2
2011-12-01-AA-3809-PHX-LAX,scheduled_arrival,12/01/2011 06:40 AM
2011-12-01-AA-3809-PHX-LAX,actual_arrival,12/01/2011 06:19 AM
2011-12-01-AA-3809-PHX-LAX,arrival_gate,44F
2011-12-01-AA-2957-DFW-CVG,scheduled_dept,12/01/2011 07:55 AM
2011-12-01-AA-2957-DFW-CVG,actual_dept,12/01/2011 08:04 AM
2011-12-01-AA-2957-DFW-CVG,dept_gate,B25
2011-12-01-AA-2957-DFW-CVG,scheduled_arrival,12/01/2011 11:05 AM
2011-12-01-AA-2957-DFW-CVG,actual_arrival,12/01/2011 11:01 AM
2011-12-01-AA-2957-DFW-CVG,arrival_gate,5
2011-12-01-UA-1500-IAH-GUA,scheduled_dept,Thu- Dec 1 8:55 AM
2011-12-01-UA-1500-IAH-GUA,actual_dept,Thu- Dec 1 9:16 AM            Delayed
2011-12-01-UA-1500-IAH-GUA,dept_gate,E16
2011-12-01-UA-1500-IAH-GUA,scheduled_arrival,Thu- Dec 1 11:45 AM
2011-12-01-UA-1500-IAH-GUA,actual_arrival,Thu- Dec 1 11:56 AM
2011-12-01-UA-1500-IAH-GUA,arrival_gate,--
2011-12-01-UA-3515-IAD-MSP,scheduled_dept,Thu- Dec 1 8:15 AM
2011-12-01-UA-3515-IAD-MSP,actual_dept,Thu- Dec 1 8:12 AM
2011-12-01-UA-3515-IAD-MSP,dept_gate,D20
2011-12-01-UA-3515-IAD-MSP,scheduled_arrival,Thu- Dec 1 10:06 AM
2011-12-01-UA-3515-IAD-MSP,actual_arrival,Thu- Dec 1 9:56 AM
2011-12-01-UA-3515-IAD-MSP,arrival_gate,E10
2011-12-01-UA-664-ORD-PHL,scheduled_dept,Thu- Dec 1 1:33 PM
2011-12-01-UA-664-ORD-PHL,actual_dept,Thu- Dec 1 1:31 PM
2011-12-01-UA-664-ORD-PHL,dept_gate,C30
2011-12-01-UA-664-ORD-PHL,scheduled_arrival,Thu- Dec 1 4:31 PM
2011-12-01-UA-664-ORD-PHL,actual_arrival,Thu- Dec 1 4:23 PM
2011-12-01-UA-664-ORD-PHL,arrival_gate,D9
2011-12-01-UA-414-LAX-SFO,scheduled_dept,Thu- Dec 1 6:00 AM
2011-12-01-UA-414-LAX-SFO,actual_dept,Thu- Dec 1 5:56 AM
2011-12-01-UA-414-LAX-SFO,dept_gate,73
2011-12-01-UA-414-LAX-SFO,scheduled_arrival,Thu- Dec 1 7:23 AM
2011-12-01-UA-414-LAX-SFO,actual_arrival,Thu- Dec 1 7:17 AM
2011-12-01-UA-414-LAX-SFO,arrival_gate,85
2011-12-01-UA-257-JFK-SFO,scheduled_dept,Thu- Dec 1 2:30 PM
2011-12-01-UA-257-JFK-SFO,actual_dept,Thu- Dec 1 2:26 PM
2011-12-01-UA-257-JFK-SFO,dept_gate,9
2011-12-01-UA-257-JFK-SFO,scheduled_arrival,Thu- Dec 1 6:15 PM
2011-12-01-UA-257-JFK-SFO,actual_arrival,Thu- Dec 1 5:42 PM
2011-12-01-UA-257-JFK-SFO,arrival_gate,80
2011-12-01-UA-62-IAH-EWR,scheduled_dept,Thu- Dec 1 2:30 PM
2011-12-01-UA-62-IAH-EWR,actual_dept,Thu- Dec 1 2:48 PM
2011-12-01-UA-62-IAH-EWR,dept_gate,C-44
2011-12-01-UA-62-IAH-EWR,scheduled_arrival,Thu- Dec 1 7:03 PM
2011-12-01-UA-62-IAH-EWR,actual_arrival,Thu- Dec 1 7:10 PM
2011-12-01-UA-62-IAH-EWR,arrival_gate,C94
2011-12-01-UA-843-LAX-ORD,scheduled_dept,Thu- Dec 1 1:55 PM
2011-12-01-UA-843-LAX-ORD,actual_dept,Thu- Dec 1 2:10 PM
2011-12-01-UA-843-LAX-ORD,dept_gate,73
2011-12-01-UA-843-LAX-ORD,scheduled_arrival,Thu- Dec 1 7:53 PM
2011-12-01-UA-843-LAX-ORD,actual_arrival,Thu- Dec 1 7:58 PM
2011-12-01-UA-843-LAX-ORD,arrival_gate,C18
2011-12-01-UA-248-PHX-ORD,scheduled_dept,Thu- Dec 1 12:57 PM
2011-12-01-UA-248-PHX-ORD,actual_dept,Thu- Dec 1 12:57 PM            On Time
2011-12-01-UA-248-PHX-ORD,dept_gate,3
2011-12-01-UA-248-PHX-ORD,scheduled_arrival,Thu- Dec 1 5:15 PM
2011-12-01-UA-248-PHX-ORD,actual_arrival,Thu- Dec 1 4:59 PM
2011-12-01-UA-248-PHX-ORD,arrival_gate,B14
2011-12-01-UA-397-JFK-SFO,scheduled_dept,Thu- Dec 1 8:00 AM
2011-12-01-UA-397-JFK-SFO,actual_dept,Thu- Dec 1 8:29 AM
2011-12-01-UA-397-JFK-SFO,dept_gate,12
2011-12-01-UA-397-JFK-SFO,scheduled_arrival,Thu- Dec 1 11:55 AM
2011-12-01-UA-397-JFK-SFO,actual_arrival,Thu- Dec 1 11:58 AM
2011-12-01-UA-397-JFK-SFO,arrival_gate,83
2011-12-01-UA-2704-DTW-PHX,scheduled_dept,Thu- Dec 1 11:15 AM
2011-12-01-UA-2704-DTW-PHX,actual_dept,Thu- Dec 1 11:15 AM
2011-12-01-UA-2704-DTW-PHX,dept_gate,D14
2011-12-01-UA-2704-DTW-PHX,scheduled_arrival,Thu- Dec 1 1:40 PM
2011-12-01-UA-2704-DTW-PHX,actual_arrival,Thu- Dec 1 2:00 PM
2011-12-01-UA-2704-DTW-PHX,arrival_gate,A6
2011-12-01-UA-2515-DFW-CLT,scheduled_dept,Thu- Dec 1 7:05 AM
2011-12-01-UA-2515-DFW-CLT,actual_dept,Thu- Dec 1 7:05 AM
2011-12-01-UA-2515-DFW-CLT,dept_gate,E36
2011-12-01-UA-2515-DFW-CLT,scheduled_arrival,Thu- Dec 1 10:31 AM
2011-12-01-UA-2515-DFW-CLT,actual_arrival,Thu- Dec 1 10:47 AM
2011-12-01-UA-2515-DFW-CLT,arrival_gate,B10
2011-12-01-UA-3373-IAD-PHL,scheduled_dept,Thu- Dec 1 8:29 AM
2011-12-01-UA-3373-IAD-PHL,actual_dept,Thu- Dec 1 8:26 AM
2011-12-01-UA-3373-IAD-PHL,dept_gate,A5D
2011-12-01-UA-3373-IAD-PHL,scheduled_arrival,Thu- Dec 1 9:24 AM
2011-12-01-UA-3373-IAD-PHL,actual_arrival,Thu- Dec 1 9:13 AM
2011-12-01-UA-3373-IAD-PHL,arrival_gate,D7
2011-12-01-UA-2906-PHL-MCO,scheduled_dept,Thu- Dec 1 3:50 PM
2011-12-01-UA-2906-PHL-MCO,actual_dept,Thu- Dec 1 4:28 PM            Delayed
2011-12-01-UA-2906-PHL-MCO,dept_gate,B13
2011-12-01-UA-2906-PHL-MCO,scheduled_arrival,Thu- Dec 1 6:23 PM
2011-12-01-UA-2906-PHL-MCO,actual_arrival,Thu- Dec 1 6:38 PM
2011-12-01-UA-2906-PHL-MCO,arrival_gate,58
2011-12-01-UA-938-DEN-ORD,scheduled_dept,Thu- Dec 1 4:16 PM
2011-12-01-UA-938-DEN-ORD,actual_dept,Thu- Dec 1 4:15 PM
2011-12-01-UA-938-DEN-ORD,dept_gate,B36
2011-12-01-UA-938-DEN-ORD,scheduled_arrival,Thu- Dec 1 7:35 PM
2011-12-01-UA-938-DEN-ORD,actual_arrival,Thu- Dec 1 7:36 PM
2011-12-01-UA-938-DEN-ORD,arrival_gate,C19
2011-12-01-UA-3099-PHX-PHL,scheduled_dept,Thu- Dec 1 11:55 AM
2011-12-01-UA-3099-PHX-PHL,actual_dept,Thu- Dec 1 11:55 AM
2011-12-01-UA-3099-PHX-PHL,dept_gate,B14
2011-12-01-UA-3099-PHX-PHL,scheduled_arrival,Thu- Dec 1 6:17 PM
2011-12-01-UA-3099-PHX-PHL,actual_arrival,Thu- Dec 1 5:38 PM
2011-12-01-UA-3099-PHX-PHL,arrival_gate,A12
2011-12-01-UA-3925-IAD-ORF,scheduled_dept,Thu- Dec 1 8:41 AM
2011-12-01-UA-3925-IAD-ORF,actual_dept,Thu- Dec 1 8:42 AM
2011-12-01-UA-3925-IAD-ORF,dept_gate,A2G
2011-12-01-UA-3925-IAD-ORF,scheduled_arrival,Thu- Dec 1 9:54 AM
2011-12-01-UA-3925-IAD-ORF,actual_arrival,Thu- Dec 1 9:43 AM
2011-12-01-UA-3925-IAD-ORF,arrival_gate,--
2011-12-01-UA-5487-SFO-MRY,scheduled_dept,Thu- Dec 1 10:39 AM
2011-12-01-UA-5487-SFO-MRY,actual_dept,Thu- Dec 1 10:33 AM
2011-12-01-UA-5487-SFO-MRY,dept_gate,87A
2011-12-01-UA-5487-SFO-MRY,scheduled_arrival,Thu- Dec 1 11:19 AM
2011-12-01-UA-5487-SFO-MRY,actual_arrival,Thu- Dec 1 11:21 AM
2011-12-01-UA-5487-SFO-MRY,arrival_gate,--
2011-12-01-UA-3050-PHX-CLT,scheduled_dept,Thu- Dec 1 11:05 AM
2011-12-01-UA-3050-PHX-CLT,actual_dept,Thu- Dec 1 11:30 AM
2011-12-01-UA-3050-PHX-CLT,dept_gate,A30
2011-12-01-UA-3050-PHX-CLT,scheduled_arrival,Thu- Dec 1 4:57 PM
2011-12-01-UA-3050-PHX-CLT,actual_arrival,Thu- Dec 1 5:05 PM
2011-12-01-UA-3050-PHX-CLT,arrival_gate,B5
2011-12-01-UA-828-SFO-ORD,scheduled_dept,Thu- Dec 1 11:08 PM
